Name,Location,Price,Image,Description,Details,General,,
Penthouse - 4 Bedrooms - 368 m²,"Tamarin, West","Rs 72,640,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_368_m2-jXnc3W5SmCaK423e.jpg,"Description
This 4-bedroom penthouse for sale in Mauritius is situated between two waters, providing direct access to the River and Tamarin beach.
The living area is comprised of an open-plan kitchen and a TV lounge extending onto a covered terrace with lovely views of the garden, river and La Tourelle mountain.
All bedrooms are beautifully designed and equipped with cupboard space, air-conditioning and en-suite bathrooms.
The upstairs wing is composed of a rooftop terrace with bar on one side, and the other side : an exquisite main bedroom and bathroom which lead onto a private and spacious terrace with jacuzzi.
This truly is an exceptional opportunity to benefit from an ideal waterfront lifestyle in complete serenity.
MAURITIAN RESIDENCY APPLICABLE UPON PURCHASE.","Interior surface
368 m²
Construction year
2010","Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Fully equipped
Located in a residential complex
Pets allowed
Sea access",,
Penthouse - 3 Bedrooms - 214 m²,"St Antoine, North","Rs 44,316,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_214_m2-QGexklwTZoZU29a9.jpg,"Description
Nestenn offer this 3-bed penthouse with private pool in a secure residence.
The property has a bright and airy living space comprising of an equipped kitchen opening onto the living area that can be furnished with a dining area and a lounge - all open to the covered terrace through large bay openings.
The large terrace also host a private plunge pool with view of the ocean.
The night area has 3 en-suite bedrooms. The master bedroom has the privilege of having access to a large terrace and a dressing room.
The residence is located a few steps from the sea and offers a restaurant, communal swimming pools and parking spaces.","Interior surface
214 m²
Construction year
2020
Swimming pool
Private pool","Close to school
Freehold land
Fully equipped
Indoor spa
Located in a residential complex
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 253 m²,"St Antoine, North","Rs 44,316,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_253_m2-MlwtuKaZoM5Lef58.jpg,"Description
Magnificent seafront penthouse offering a lifestyle between indoors and out.
Here, nature is your artist, as you live between mangroves and the open sea, between intimacy and sharing moments, between rejuvenating in the authenticity of nature, and living a dynamic social life. And at the heart of it all, experience a lifestyle open to new adventures…
Located in the north of Mauritius, in a secured residence, this luxurious penthouse offers the perfect balance between authentic countryside living and modern-day comfort. Only 10 short minutes from the hub of Grand Baie, there is easy access to everyday conveniences – including private schools, shopping, restaurants, bars, the prolific Grand Baie nightlife, and all the nautical activities you could wish for.
This 3-ensuite penthouse distinguished by elegant, modern décor and stylish, comfortable spaces that connect harmoniously with the surrounding tropical natural environment and maritime atmosphere. Large openings overlook the private terraces, giving you perfect panoramic views and allowing the notions of interior and exterior to fade away – making way for a tasteful feeling of space and freedom.
Designed to enhance the natural beauty of its surroundings and the wide range of outdoor activities unique to Mauritius island life, the area offers quality spaces for residents to enjoy an exceptional quality of life – including a spacious clubhouse, 50m swimming pool, bar and lounge area and a hairdresser and spa, along with the spacious land and sea areas.","Interior surface
253 m²
Swimming pool
Private pool","Located in a residential complex
Mountain view
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 375 m²,"Petite Rivière Noire, West","Rs 80,025,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_375_m2-xJmrRIaHShQS2bc0.jpg,"Description
Mauritius, an impression of paradise on earth, a small corner of tropical paradise in the heart of the Indian Ocean, offers you a setting of immaculate natural beauty, combining serenity and tranquility, a sun-drenched sanctuary, with pristine beaches, lagoons with turquoise waters and an authentic nature that coexists in harmony with modern comfort, almost complete literacy, bilingual (French/English) and a qualified workforce. Montana Oceano in Petite Rivière Noire, the cradle of your art of living, work and pleasure Dazzling nature, a warm and stimulating location in the most beautiful part of the island A place located close to all daily services offers a variety of shopping, catering, educational institutions of international level, banks, public transport, sports facilities, well-being and health. Top notch office and business infrastructure, modern communications equipment and technology. 4 championship golf courses within 30 minutes drive, a marina 10 minutes drive away, majestic lagoons, quiet beaches and islets. A spectacular mountainous riviera landscape with lush natural tropical vegetation for a fabulous immersion in the heart of untamed nature. Penthouses marketed on plan under the regime of sale in the future state of completion (VEFA). • A development approved by the Economic Development Board (EDB) under the Property Development Scheme (PDS) • The automatic eligibility of owners for the residence permit and access to a multitude of advantages and tax incentives luxury freehold ensuring superior quality and lasting value • Solid foundation with assurance of appreciation and rental income • Resale and rental income from property taxable under the Mauritian tax regime Montana Oceano Exclusive Features – mutually beneficial interaction with nature A winning formula with the ocean as far as the eye can see, a landscape of savannah and a backdrop of mountains A special connection with nature and easy access to the pleasures of daily life An abundance of space exterior and the preservation of the privacy of residents An area reserved exclusively for low-income freehold residential projects. e density (25% of the surface area of the plots) An extensive network of access roads, lush green spaces, a fenced and secure estate, video surveillance and underground public services. Montana Oceano Private Residences has 3 penthouses (one per block on Level II) with an area of only 60%, i.e. a constructed area of ≈ 375 m2 Facilities including a fitness centre, private swimming pools and a common swimming pool, private whirlpool baths, a swimming pool and a children's play area, a lawn with kiosks, parking spaces, maintained gardens, professional day-to-day management by a syndic and a security service.
Ref: RNV123B
Price: 80 025 000Rs
For more information or to visit please contact Norbert Couret","Interior surface
375 m²
Swimming pool
Common pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Mountain view
Sea view",,
Penthouse - 2 Bedrooms - N.S m²,"Black River, West","Rs 34,050,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_2_bedrooms_n_s_m2-tCDkuW7KCGy72908.jpg,"Description
This property for sale in a residential marina on the West coast of Mauritius is a rare find: it offers a private catamaran mooring on a 99 year lease.
The penthouse is blessed with high ceilings and boasts peaceful views of the preserved river and mangroves that lead to the Black River lagoon.
It includes two en-suite bedrooms - the main with bathtub and views of the river.
The living area comprises an open-plan kitchen overlooking the TV lounge which then leads onto the spacious L shaped terrasse.
Well-equipped, the property offers ceiling fans in every room, air-conditioning and fixed cupboards in both bedrooms, kitchen equipment and appliances, a cleverly hidden utility yard, sleek blinds on the terrace and a practical store room.
Residents at the marina benefit from the estate’s membership sports club with gym, pool and tennis courts, as well as boat and security services.
The estate is well situated in close proximity to the Black River Gorges, Vanilla Village, Fit Life Gym and Ruisseau Creole Shopping Centre. It is 10 minutes away from Tamarin Smart City and 20 minutes from Tamarina Golf Course.","Interior surface
N.S
Bedroom(s)
2
Swimming pool
Common pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Located in a residential complex
Tennis court",,
Penthouse - 3 Bedrooms - 231 m²,"Black River, West","Rs 40,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_231_m2-mndTT44ImTjka9dc.jpg,"Description
Black River for sale accessible to foreigners and Mauritians, magnificent Penthouse of 231 M2 built in 2018 and with a breathtaking view close to the beach located in a secure residence with private elevator in a quiet area. It consists of: a huge terrace, covered with 2 bioclimatic pergolas With 10-seater jacuzzi with counter-current swimming and a 180 view, a large living space bathed in air-conditioned light with ceiling fans and American kitchen, three air-conditioned bedrooms then, a guest toilet. The Penthouse also has electric shutters. A cellar, two covered parking spaces and a generator. A real haven of peace to visit without delay, a great opportunity!
REF: RNV150
PRICE: 40,000,000RS
Registration fees: 5%
Notary: 1.15%
Syndic: 8000Rs","Interior surface
231 m²
Construction year
2018
Swimming pool
Common pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fully equipped
Located in a residential complex
Mountain view
Sea view",,
Penthouse - 3 Bedrooms - 173 m²,"Tamarin, West","Rs 15,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_173_m2-M0wbfq0b8Wjq41c1.jpg,"Description
VIRTUAL TOUR AVAILABLE ON REQUEST, visit this property as if you were there !!!
DON'T MISS IT
Ideally located, in a small and quiet residence in the centre of Tamarin, discover this large apartment furnished in duplex.
On the first level is a large and bright living room with open kitchen, two balconies, a terrace overlooking the residence's swimming pool, two bedrooms with storage, a bathroom and a separate toilet.
On the upper level is a large master suite with double dressing room and large bathroom with shower and hot tub.
And last but not least, the apartment enjoys a roof top of 60m2 with table, benches, summer kitchen, but above all a MAGNIFIC VUE ON the Indian Ocean and the tourelle of Tamarin.
All rooms are air-conditioned. However the apartment has a very good natural ventilation.
Contact PEGASUS REALTY quickly for a visit","Interior surface
173 m²
Nb. Rooms
4
Swimming pool
Common pool","Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Located in a residential complex
Mountain view
Sea view",,
Penthouse - 4 Bedrooms - 230 m²,"Black River, West","Rs 67,192,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_230_m2-SOC6YsFoPLdzb77b.jpg,"Description
This 4-bedroom penthouse is situated in the only residential marina on Island. It benefits from glorious views of La Tourelle Mountain and Black River's mountain range.
Offering generous space, the open-plan living area with TV lounge, dining area and kitchen, opens directly onto the balcony with a large, inviting pool, sitting area and barbecue Weber. The ideal spot to relax or entertain whilst admiring the region’s lush mountain range.
All bedrooms are en-suite equipped with air-conditioning units, TVs and cupboard space. Two of the bedrooms include bathtubs and open onto the balcony; one of which has an outdoor shower.
A little office corner with shelving and bar fridge makes the perfect little retreat for any work project.
Residents at the Marina have easy access to the marina’s sought-after facilities such as a restaurant, communal pools, a spa, a gym, tennis courts, boat services and of course access to Black River’s lagoon.
Mauritian residence permit upon acquisition.","Interior surface
230 m²
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Fully equipped
Located in a residential complex
Tennis court",,
Penthouse - 4 Bedrooms - 457 m²,"Black River, West","Rs 113,252,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_457_m2-oHFPjZVC8vsu141c.jpg,"Description
This 4-bedroom penthouse is part of an exclusive development located on the West Coast of Mauritius, offering foreign ownership and direct access to the Black River lagoon.
It includes two spacious terraces: one with private pool overlooking the lush garden, river and the Black River mountain range, and the other situated at the back with views of La Tourelle Mountain.
Offering a lifestyle like no other, the purchase of this penthouse will allow the owner to enjoy a 2-year exclusive membership to a boat club, which will own a fully fitted, luxury Beneteau 7.7 Spacedeck allowing strees-free outings on the boat at preferential rates.
The development comprises 12 apartments and 3 penthouses, boasting an incredible outlook onto the water and mountains. Residents here benefit from a variety of common facilities such as generous parking, a 16-meter pool and deck, a pool house and a lush tropical garden to ensure effortless, seaside living.
Elegantly designed, the façade showcases clean lines dotted with wooden features, allowing it to naturally integrate into the waterfront surroundings. Interior spaces are generous, with quality materials, fixtures and fittings that define contemporary, tropical living at its finest.
The development is situated within a few minutes from the region’s sought-after amenities and reputed establishments: authentic shopping centers, restaurants, sports clubs and much more.
Property management is available with an A to Z, on-site service with regards to the upkeep and rentals of their property.
With only 3 units left, and the development being in its final stage of construction, this is an investment and lifestyle opportunity not to be missed.","Interior surface
457 m²
Construction year
2021
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fully equipped
Located in a residential complex
Mountain view",,
Penthouse - 4 Bedrooms - 275 m²,"Black River, West","Rs 64,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_275_m2-Jw8cShboPvK53535.jpg,"Description
Stunning beachfront penthouse with stunning lagoon views
4 bedrooms
4 bathrooms
Kitchen
Beautiful living room opening onto large terrace with private pool
For a visit contact Evelyne","Interior surface
275 m²
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to golf course
Close to school
Close to shops
Fully equipped
Located in a residential complex
Mountain view
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 205 m²,"Black River, West","Rs 41,768,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_205_m2-eNUV7jQVshNod1b2.jpg,"Description
This 3-bedroom penthouse with private pool and sea views is part of new seafront real-estate project located in Black River, a sought-after coastal region on the West coast of the Island known for its incredible balance between its urban and natural environment.
Focused on ultra-modern designs, the project includes 31 residences with generously proportioned one to four- bedroom units.
Every unit has the option to be fully smart home integrated.
Residents will not only enjoy the ocean at their door-step, but also benefit from the wonderful offerings of Black River: gorgeous landscapes, authentic beaches, thrilling outdoor activities, deep-sea fishing, private English and French schools, sports clubs, shopping centres and restaurants.
Invest in a lifestyle that ticks all the boxes.","Interior surface
205 m²
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Located in a residential complex
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 189 m²,"Mon Choisy, North","Rs 56,626,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_189_m2-zPodpulOxir9a4b4.jpg,"Description
Set amid a centuries-old banyan grove, luxury penthouse offering unique views on the signature hole of an award-winning golf estate in the north coast of Mauritius. A stone throws away from the famous Mt Choisy beach, known for its one kilometer of white sandy beach, this magnificent penthouse is perfect for golf holidaymakers and beachcombers alike, or to actually make it home, or as a holiday investment.
This extraordinary residence accommodates a grand living area with an open plan kitchen, guest toilet and three en-suite bedrooms, each offering views either on the golf course or the inviting free-form pool. This penthouse apartment is defined by its sleek and contemporary Mauritian-styled architecture, cleverly designed to embrace the outdoors, and connecting residents with the natural beauty, space, and light of their surroundings.
Additional features include a direct lift access, 3 underground covered parking and a storeroom.
Residents have easy access to Grand Bay, Mon Choisy beach, the golf course as well as to the future Mont Choisy Smart City, Boulevard, Parkway and other planned facilities.","Interior surface
189 m²
Swimming pool
Common pool","Close to golf course
Close to hospital
Close to shops
Fitness room
Located in a residential complex
Sea access
Tennis court",,
Penthouse - 3 Bedrooms - 325 m²,"Tamarin, West","Rs 48,009,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_325_m2-49vJFacEayCV3020.jpg,"Description
“A sky as pure as water bathed the stars and brought them out.” – Antoine de Saint-Exupéry
In a quiet residential area on the slopes of la tourelle, this magnificent 3-bedroom penthouse overlooking Tamarin Bay offers the best of both worlds - the lock-up-and-go convenience of an apartment and all the space of a luxurious house. Recently refurbished to like new condition, the abundance of natural light bounces off the crisp white walls and high ceilings for a calming and ethereal feel.
At the lower-level entrance is a private lobby where an elevator takes you up to your open plan living area which flows out to a large terrace with private plunge pool and panoramic views.
A spacious fully equipped modern kitchen with a convenient centre island and ample cupboard space is an entertainer’s dream.
All three bedrooms are en-suite, the master with an exquisite Italian en-suite opening up to a private terrace. There is also a smaller 4th room, which can be used as a home office or simply for extra storage, (although the unit does have an additional external storage room of around 9m² within the complex)
Fully furnished and equipped, all you need to make yourself at home is your suitcase.
This exceptional north-facing home is set in a tranquil hillside position, yet only a few minutes’ drive from the beach and all the amenities of Tamarin.
Two private covered parking bays located just outside your front door, 24-hour security, communal pool, gym and back-up generator in case of power outage. The unit also has detached storage unit within the complex.","Interior surface
325 m²","Close to bus stop
Close to hospital
Close to school
Located in a residential complex
Mountain view",,
Penthouse - 4 Bedrooms - 270 m²,"Floréal, Center","Rs 17,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_270_m2-iTWhjmNqA62i76c5.jpg,"Description
This penthouse located in Floréal is truly a dream place to live.
Modern, with its large living and entertaining spaces, it offers a magnificent view of the west coast and the mountains that you can admire from its glazed veranda (38m²) whatever the season. The terrace (25m²) allows you to enjoy sunny days and meals under the stars.
Very comfortable with its 271m² of living space, it includes a TV room, an office, a dressing room, a laundry room and a pantry in the kitchen and 4 bedrooms and 3 bathrooms.
Bright and decorated with great care, it is in excellent condition with a spacious and recent kitchen.
An exceptional feature which gives a real PLUS to this apartment is that it offers 2 closed garages and plenty of parking space in the residence.","Interior surface
270 m²","Located in a residential complex
Mountain view
Sea view",,
Penthouse - 3 Bedrooms - 200 m²,"Haute Rive, North","Rs 20,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_200_m2-rVBog8ON5zlub044.jpg,"Description
Located in the lively set up of Azuri, this penthouse offers 3 bedrooms (1 en-suite), a smaller room which can be used as an office, kitchen & living area which extends to a large terrace where you can also enjoy outdoor living.","Interior surface
200 m²
Construction year
2015
Swimming pool
Common pool","Close to golf course
Sea access",,
Penthouse - 4 Bedrooms - 255 m²,"Trianon, Center","Rs 14,698,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_255_m2-LJ7kI0fgWEmMc5da.jpg,"Description
Nestenn offers this 4-bed penthouse in a residence with many facilities
This unit on the 11th floor with elevator offers a living space of 57 m² with dining and living room open to the balcony.
The kitchen is traditional.
There are 2 bedrooms on this floor, one of which has an en-suite bathroom while the second one shares its bathroom with the guests.
On the second floor there are 2 other bedrooms.
The master bedroom has a walk-in closet and an ensuite bathroom. The fourth bedroom has an attached bathroom.
A laundry room and 1 parking space complete this property.
The residence will host a communal pool, an outdoor gym and residents will have access to the roof terrace.
The complex is located near one of the main shopping centers and the new metro station. Located right next to a major intersection, the apartment complex is easily accessible from all directions and provides access to a variety of restaurants, schools, churches, hospitals and shopping.","Interior surface
254.82 m²
Construction year
2023
Swimming pool
Common pool","Close to bus stop
Close to hospital
Close to shops
Fitness room
Freehold land
Located in a residential complex",,
Penthouse - 3 Bedrooms - 272 m²,"Black River, West","Rs 44,800,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_272_m2-82m8Jf6NU7hA7d9b.jpg,"Description
Three penthouses located like eagle's nests above the residence offering a sensational view.
The penthouses are on the third floor with lift and each offer a living room, a dining room, a kitchen, a laundry room, 1 master bedroom and 2 en-suite bedrooms, a guest WC and terraces.
There is also a private swimming pool and 2 parking spaces, 24 hour security with CCTV. Close to all shops and a few minutes from the beach. Accessible to foreigners.
Construction started on October 2022 and will end by October 2024.
Areas: 272.2 to 335.7 m²
Trustee: Between 12,768 to 13,944
Price: Between 44,800,000 to 49,500,000","Interior surface
272 m²
Swimming pool
Private pool","Close to bus stop
Mountain view
Sea view",,
Penthouse - 3 Bedrooms - 192 m²,"Flic en Flac, West","Rs 8,900,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_192_m2-5V3f5KN85dWue61d.jpg,"Description
Flic en Flac for sale vast penthouse of 192M2 with common swimming pool and a breathtaking 360 ° view located in a quiet area close to the beach. It consists of: a huge roof terrace, a large living room, dining room and air-conditioned american kitchen, a terrace and a balcony, 3 air-conditioned bedrooms, 2 of which are ensuite, a bathroom and toilet, another large terrace and a parking space. A real favorite !
Registration fees: 5%
Agency fees: 2% + VAT
Notary: 1.15%
SYNDIC: 4975 RS
Price: 8 900 000Rs
Ref: FV267","Interior surface
192 m²
Nb. Rooms
5
Swimming pool
Common pool","Close to bus stop
Close to golf course
Close to school
Close to shops
Mountain view",,
Penthouse - 2 Bedrooms - N.S m²,"Mon Choisy, North","Rs 23,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_2_bedrooms_n_s_m2-DlOFCYJuCWJLc6b7.jpg,"Description
2 bedroom penthouse suite, large fully equiped kitchen, large living room, dining room, terrace, accessible to Mauritians and foreigners","Interior surface
N.S
Construction year
2016
Swimming pool
Common pool","Access for disabled people
Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Located in a residential complex
Sea access
Sea view",,
Penthouse - 3 Bedrooms - N.S m²,"Curepipe, Center","Rs 13,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_n_s_m2-0smmYnFib8tde3c6.jpg,"Description
Outstanding penthouse for sale at Curepipe in a secured residence with watchman, automated gate, lift, lobby and secured parking. Composed of 3 bedrooms and 3 bathrooms, very spacious living/dining room, equipped kitchen, 2 terraces, study room and laundry room. Spacious and luxurious; an penthouse to visit as soon as possible.
For more information or to take an appointment for a visit please call Ehsaan or Adil, thank you.","Interior surface
N.S
Nb. Rooms
6","Close to bus stop
Close to hospital
Close to school
Close to shops
Mountain view",,
Penthouse - 3 Bedrooms - 336 m²,"La Preneuse, West",Price N/D,https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_336_m2-IQoagbtCkLXE0188.jpg,"Description
Become the owner of this stunning rooftop penthouse which consists of 3 en-suite bedrooms and also has an outdoor pool and an amazing sea view stretching all the way to the iconic Morne Brabant Mountain.
The fully furnished penthouse features premium furniture from prestigious brands. It is elegantly decorated with refined design elements like wood and soft colour tones throughout the open-plan living area, including a fully-ftted kitchen, to create a bright and airy space. Floor-to-ceiling windows bring the outside in and allow for plenty of natural light.
Delivery targeted for early 2024.","Interior surface
336 m²
Construction year
2024
Swimming pool
Private pool","Access for disabled people
Close to golf course
Close to school
Close to shops
Located in a residential complex
Mountain view
Sea view",,
Penthouse - 3 Bedrooms - 150 m²,"Curepipe, Center","Rs 6,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_150_m2-ZbpeLz0e9H2f08e2.jpg,"Description
Spacious and well located penthouse found in a residence not far from the city centre of Curepipe for rent. This property comprises 3 bedrooms, a big American kitchen, a luminous living room giving access to a terrace and a laundry and store space. Secured residence with parking and lift.
For more information or to take an appointment for a visit please call Henna or Astride, thank you.","Interior surface
150 m²
Nb. Rooms
4","Close to bus stop
Close to school
Close to shops
Mountain view
Sea view",,
Penthouse - 4 Bedrooms - 168 m²,"Black River, West","Rs 58,793,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_168_m2-ox4Hxf4WS5MU2d78.jpg,"Description
Welcome to Marina Bay Boutique Residences – A luxury residential seafront project that combines technology, refinement, and design with one objective: to make your wellbeing the priority.
This is a rare and exceptional opportunity to live by the beach in the most sought-after location in the West! You can enjoy walking around barefoot, particularly enjoyable on the sand. The overall impact is of cosiness, comfort and freedom or, more contemporarily phrased, a form of boho-chic.
While the residences are airy and open, the effect created is both supremely comfortable and delightfully cosy.
The 4-bedroom penthouses have their own exclusive access and come with a private pool and a private garden.","Interior surface
168 m²
Swimming pool
Private pool","Access for disabled people
Access to rooftop
Close to bus stop
Close to clinic
Close to golf course
Close to hospital
Close to school
Close to shops
Located in a residential complex
Pets allowed
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 204 m²,"Bagatelle, Center","Rs 22,400,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_204_m2-siApPkMjPRmRe050.jpg,"Description
Become the owner of a spacious 3-bedroom penthouse in the exclusive area of Bagatelle.
Construction started in October 2022. Delivery targeted for June 2024.","Interior surface
204 m²
Construction year
2022","Access for disabled people
Close to bus stop
Close to clinic
Close to school
Close to shops
Located in a residential complex
Mountain view",,
Penthouse - 3 Bedrooms - 486 m²,"Ilot Fortier, West","Rs 82,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_486_m2-oR138trnFRMv5588.jpg,"Description
This is a unique opportunity not to miss!
This luxury penthouse situated in a secure complex is a wonderful beachfront property located in Ilot Fortier, on the South west coast of Mauritius. Ilot Fortier is one of the only private islets of Mauritius with freehold land and available to non-citizens! The apartment comprises of 3 bedrooms, a splendid living space and terrace overlooking the magnificent lagoon. Part a G+2 project, a foreigner investing in this apartment will benefit from numerous tax benefits.","Interior surface
486 m²
Swimming pool
Private pool","Close to shops
Sea access
Sea view",,
Penthouse - 3 Bedrooms - 486 m²,"Ilot Fortier, West","Rs 82,000,000",,,,,,
Penthouse - 4 Bedrooms - 369 m²,"Quatre Bornes, Center","Rs 12,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_369_m2-r0qswDlN97Bi251e.jpg,"Description
Spacious penthouses, ideally located in the quiet suburb of Old Quatre Bornes.
Area from: 338m2 - 369m2
Prices : Rs12M and Rs13M
Each penthouse has 4 spacious bedrooms with 2 bathrooms (one en-suite) and 3 WCs, kitchen, living and dining room as well as one parking.
This residence offers many quality facilities including private and covered parking, visitors parking with CCTV Surveillance, 2 lifts, a generator, central gas system, garbage unit, ground and roof water tanks amongst others.
A visit is a must, do call us on 464... / 5943...","Interior surface
369 m²","Close to school
Mountain view",,
Penthouse - 3 Bedrooms - 300 m²,"Beau Bassin, Center","Rs 12,900,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_300_m2-73Ot47dHKCwfa088.jpg,"Description
ACCESSIBLE TO FOREIGNERS !!!
Charming furnished and equipped penthouse of 300 m2 located at Beau Bassin in a quiet and highly residential area. This contemporary penthouse has high quality finishes and combines comfort, elegance and refinement while enjoying a beautiful sea and mountain view.
It consists of :
- 3 Air-conditioned Bedrooms
- 3 Bathrooms (2 of which are en suite)
- 3 Toilets
- Air-conditioned Living / Dining room
- Air-conditioned TV Room
- Air-conditioned Kitchen
- Laundry
- Terrace
- Covered parking for 2 cars
- Automatic gate + CCTV for the residence
- Security 24/7
* Syndic fees : Rs 5,000/month including water, security, general maintenance of the residence/common areas and electricity of common areas
** Solar water heater with electric booster for showers, washbasins and kitchen sink
*** Centralized gas for the kitchen (+/- Rs 500/month depending on consumption)
Contact Pascal Rochecouste for a visit !","Interior surface
300 m²
Construction year
2007","Close to bus stop
Close to hospital
Close to school
Close to shops
Located in a residential complex
Mountain view
Sea view",,
Penthouse - 3 Bedrooms - 115 m²,"Grand Bay, North","Rs 15,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_3_bedrooms_115_m2-txNTmdb5QePB121e.jpg,"Description
Nestenn offers this 3-bed penthouse with plunge pool just a stone's throw from the center of Grand Bay.
ACCESSIBLE TO FOREIGNERS. RES SCHEME.
RESIDENCE PERMIT UPON ACQUISITION.
In a secured residence, on the 3rd floor with elevator, this penthouse is bright and pleasant with a good air flow.
This property is composed of a living space with an open plan kitchen, living room and dining room opening onto a terrace with private plunge pool. The master bedroom opens onto the bathroom with a bathtub. The 3 bathrooms have shower and toilet.
The residence has a communal swimming pool and gym as well as a restaurant and a spa. There's 24/7 security.
You will also have access to the beach club located in Trou aux Biches.
Parking spaces are available.","Interior surface
115 m²
Construction year
2012
Swimming pool
Private pool","Access for disabled people
Close to hospital
Close to school
Fitness room
Freehold land
Indoor spa
Located in a residential complex",,
Penthouse - 4 Bedrooms - 400 m²,"Tamarin, West","Rs 56,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-penthouse_4_bedrooms_400_m2-2fKxeZx0c9y2accf.jpg,"Description
Nestenn propose this 4-bed penthouse with sea view in a sought-after region in Tamarin.
RES SCHEME. ACCESSIBLE TO FOREIGNERS. OFF PLAN.
RESIDENCE PERMIT AT THE ACQUISITION.
This luxurious penthouse with large spaces and high ceiling on 2 levels benefits from a large living area comprising of a fully equipped American kitchen, a dining area and a lounge - all open to the large terrace offering a clear view over the sea.
The first level also host an office space, a sports room and a back kitchen.
The second level hosts a second lounge and the night area comprising of 3 en-suite bedrooms. The master bedroom has a bathtub and a terrace almost same size as the one on the first level.
2 parking spaces are also allocated to the property.","Interior surface
400 m²
Construction year
2017
Swimming pool
Common pool","Close to bus stop
Close to golf course
Close to school
Close to shops
Fitness room
Freehold land
Located in a residential complex
River view
Sea view",,
